"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output err_protocol_sys_stat.csv",,,,"Date:","31 Oct 2014 04:44:32 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
4.0,1.250,94.250,0.500,0.0,0.0,535220224.0,315207680.0,698122240.0,2203156480.0,1986.0,660.0,0.0,17.0,789.0,19.0,7.0,0.0,0.0
4.511,1.003,94.486,0.0,0.0,0.0,535072768.0,315207680.0,698142720.0,2203283456.0,2724.0,738.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.010,1.003,94.486,0.501,0.0,0.0,535216128.0,315215872.0,698118144.0,2203156480.0,2622.0,660.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.250,1.500,94.250,0.0,0.0,0.0,535216128.0,315215872.0,698118144.0,2203156480.0,1642.0,132.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,535330816.0,315215872.0,698003456.0,2203156480.0,2050.0,606.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.500,1.500,94.250,0.750,0.0,0.0,535359488.0,315224064.0,697966592.0,2203156480.0,2290.0,660.0,0.0,8.0,789.0,19.0,7.0,0.0,0.0
4.545,1.010,94.444,0.0,0.0,0.0,535359488.0,315224064.0,697966592.0,2203156480.0,2226.0,660.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.511,1.754,93.734,0.0,0.0,0.0,534654976.0,315224064.0,699052032.0,2202775552.0,2630.0,198.0,0.0,0.0,784.0,14.0,7.0,0.0,0.0
4.304,1.266,93.165,1.266,0.0,0.0,535552000.0,315232256.0,698400768.0,2202521600.0,4021.0,1722.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.786,1.511,93.703,0.0,0.0,0.0,535896064.0,315232256.0,696659968.0,2203918336.0,2626.0,816.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.500,1.0,94.250,0.250,0.0,0.0,535826432.0,315240448.0,696721408.0,2203918336.0,1976.0,672.0,0.0,6.0,789.0,19.0,7.0,0.0,0.0
4.500,1.500,94.0,0.0,0.0,0.0,535801856.0,315240448.0,696619008.0,2204045312.0,2134.0,672.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.020,1.005,94.975,0.0,0.0,0.0,535785472.0,315240448.0,696635392.0,2204045312.0,2160.0,672.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.261,1.253,94.486,0.0,0.0,0.0,535887872.0,315240448.0,696532992.0,2204045312.0,1948.0,594.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.239,1.247,93.516,0.998,0.0,0.0,535859200.0,315248640.0,696537088.0,2204061696.0,1948.0,672.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.030,1.259,93.955,0.756,0.0,0.0,535285760.0,315256832.0,697864192.0,2203299840.0,2164.0,672.0,0.0,7.0,789.0,19.0,7.0,0.0,0.0
3.769,1.256,94.975,0.0,0.0,0.0,535269376.0,315256832.0,697880576.0,2203299840.0,2096.0,594.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.518,1.256,95.226,0.0,0.0,0.0,535928832.0,315256832.0,696586240.0,2203934720.0,5238.0,738.0,0.0,0.0,784.0,14.0,7.0,0.0,0.0
4.774,1.508,93.719,0.0,0.0,0.0,535371776.0,315256832.0,698032128.0,2203045888.0,16094.0,2977.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
5.0,1.250,93.750,0.0,0.0,0.0,535932928.0,315256832.0,696709120.0,2203807744.0,7604.0,984.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.509,1.253,94.236,1.003,0.0,0.0,536092672.0,315273216.0,696786944.0,2203553792.0,6692.0,594.0,0.0,10.0,789.0,19.0,7.0,0.0,0.0
3.509,1.253,95.238,0.0,0.0,0.0,535998464.0,315273216.0,696754176.0,2203680768.0,2372.0,594.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.010,1.253,94.737,0.0,0.0,0.0,536100864.0,315273216.0,696651776.0,2203680768.0,2128.0,714.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
5.051,1.263,93.687,0.0,0.0,0.0,536055808.0,315273216.0,696569856.0,2203807744.0,2928.0,1188.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.500,1.500,93.250,0.750,0.0,0.0,536125440.0,315281408.0,696492032.0,2203807744.0,2648.0,750.0,0.0,2.0,789.0,19.0,7.0,0.0,0.0
3.750,1.0,92.500,2.750,0.0,0.0,536150016.0,315289600.0,696492032.0,2203774976.0,2220.0,594.0,0.0,6.0,789.0,19.0,7.0,0.0,0.0
4.250,1.500,93.750,0.500,0.0,0.0,535568384.0,315297792.0,697827328.0,2203013120.0,2524.0,750.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.762,1.003,94.236,0.0,0.0,0.0,535777280.0,315297792.0,697872384.0,2202759168.0,2798.0,972.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.988,1.746,93.267,0.0,0.0,0.0,535859200.0,315297792.0,696647680.0,2203901952.0,4827.0,2184.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.523,1.005,94.472,0.0,0.0,0.0,535818240.0,315297792.0,696688640.0,2203901952.0,1928.0,528.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.271,1.256,91.709,2.764,0.0,0.0,535810048.0,315314176.0,696664064.0,2203918336.0,3032.0,1056.0,0.0,24.0,789.0,19.0,7.0,0.0,0.0
4.738,1.247,94.015,0.0,0.0,0.0,536014848.0,315314176.0,696459264.0,2203918336.0,2472.0,900.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.750,0.750,93.750,0.750,0.0,0.0,535851008.0,315322368.0,696487936.0,2204045312.0,2204.0,606.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.261,1.253,94.486,0.0,0.0,0.0,535818240.0,315322368.0,696487936.0,2204078080.0,3464.0,1212.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.990,1.247,94.763,0.0,0.0,0.0,535814144.0,315322368.0,696492032.0,2204078080.0,2030.0,528.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.258,1.253,94.737,0.501,0.0,0.251,535810048.0,315330560.0,696487936.0,2204078080.0,2742.0,1212.0,0.0,13.0,789.0,19.0,7.0,0.0,0.0
4.938,3.210,91.852,0.0,0.0,0.0,535801856.0,315330560.0,696496128.0,2204078080.0,2387.0,722.0,0.0,0.0,790.0,19.0,8.0,0.0,0.0
6.030,1.508,92.462,0.0,0.0,0.0,534769664.0,315330560.0,698417152.0,2203189248.0,2460.0,606.0,0.0,0.0,790.0,19.0,8.0,0.0,0.0
4.489,1.247,92.269,1.995,0.0,0.0,534896640.0,315338752.0,698281984.0,2203189248.0,3982.0,1462.0,0.0,3.0,787.0,16.0,8.0,0.0,0.0
4.750,1.750,93.500,0.0,0.0,0.0,534794240.0,315338752.0,698003456.0,2203570176.0,4277.0,1950.0,0.0,0.0,790.0,19.0,8.0,0.0,0.0
5.514,1.504,91.980,1.003,0.0,0.0,535867392.0,315346944.0,698064896.0,2202427392.0,3284.0,1056.0,0.0,10.0,790.0,19.0,8.0,0.0,0.0
3.759,1.253,94.987,0.0,0.0,0.0,534921216.0,315346944.0,698044416.0,2203394048.0,3273.0,1076.0,0.0,1.0,789.0,19.0,7.0,0.0,0.0
3.990,1.496,94.514,0.0,0.0,0.0,534945792.0,315346944.0,697765888.0,2203648000.0,2840.0,804.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,535130112.0,315346944.0,697786368.0,2203443200.0,3036.0,1080.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.010,1.504,93.985,0.501,0.0,0.0,535121920.0,315355136.0,697786368.0,2203443200.0,3162.0,1422.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.0,1.250,94.0,0.750,0.0,0.0,535121920.0,315363328.0,697778176.0,2203443200.0,2528.0,924.0,0.0,7.0,789.0,19.0,7.0,0.0,0.0
3.769,1.256,94.724,0.251,0.0,0.0,535113728.0,315363328.0,697786368.0,2203443200.0,2729.0,792.0,0.0,1.0,789.0,19.0,7.0,0.0,0.0
4.250,1.250,93.750,0.750,0.0,0.0,535109632.0,315371520.0,697782272.0,2203443200.0,3679.0,1014.0,0.0,2.0,789.0,19.0,7.0,0.0,0.0
3.990,1.746,94.015,0.0,0.0,0.249,534896640.0,315371520.0,697995264.0,2203443200.0,6078.0,2304.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.010,1.253,94.737,0.0,0.0,0.0,534966272.0,315371520.0,698052608.0,2203316224.0,3345.0,1188.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.500,1.500,93.500,0.500,0.0,0.0,535080960.0,315379712.0,696659968.0,2204585984.0,2997.0,1254.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
4.250,1.500,93.750,0.500,0.0,0.0,535166976.0,315387904.0,696565760.0,2204585984.0,3504.0,1344.0,0.0,8.0,789.0,19.0,7.0,0.0,0.0
5.0,1.0,94.0,0.0,0.0,0.0,535113728.0,315387904.0,696492032.0,2204712960.0,3412.0,750.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
3.750,1.250,95.0,0.0,0.0,0.0,535113728.0,315387904.0,696492032.0,2204712960.0,3280.0,1332.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.020,1.005,94.975,0.0,0.0,0.0,535089152.0,315387904.0,696516608.0,2204712960.0,3894.0,1188.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
5.250,1.500,93.250,0.0,0.0,0.0,535085056.0,315387904.0,696520704.0,2204712960.0,3232.0,1188.0,0.0,1.0,789.0,19.0,7.0,0.0,0.0
4.261,1.253,92.732,1.754,0.0,0.0,535138304.0,315404288.0,696500224.0,2204663808.0,3331.0,924.0,0.0,9.0,789.0,19.0,7.0,0.0,0.0
8.479,2.494,89.027,0.0,0.0,0.0,535183360.0,315404288.0,698978304.0,2202140672.0,3368.0,1014.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
11.558,3.015,85.176,0.0,0.251,0.0,534900736.0,315404288.0,702308352.0,2199093248.0,5629.0,2328.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.500,1.500,94.0,0.0,0.0,0.0,535007232.0,315404288.0,700661760.0,2200633344.0,3194.0,1134.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.0,1.250,94.750,0.0,0.0,0.0,535126016.0,315404288.0,698765312.0,2202411008.0,3709.0,1056.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
3.750,1.250,94.250,0.750,0.0,0.0,534732800.0,315412480.0,698007552.0,2203553792.0,3692.0,1200.0,0.0,7.0,789.0,19.0,7.0,0.0,0.0
3.258,1.253,94.737,0.752,0.0,0.0,534765568.0,315420672.0,697856000.0,2203664384.0,3160.0,1134.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
3.008,1.253,95.739,0.0,0.0,0.0,534896640.0,315420672.0,697868288.0,2203521024.0,3229.0,1278.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.250,1.250,94.500,0.0,0.0,0.0,534896640.0,315420672.0,697868288.0,2203521024.0,3600.0,1200.0,0.0,0.0,789.0,19.0,7.0,0.0,0.0
4.511,1.754,93.734,0.0,0.0,0.0,534347776.0,315420672.0,698544128.0,2203394048.0,2948.0,1212.0,0.0,3.0,789.0,19.0,7.0,0.0,0.0
9.227,2.743,87.531,0.499,0.0,0.0,534044672.0,315428864.0,699981824.0,2202251264.0,3433.0,1200.0,0.0,5.0,785.0,19.0,7.0,0.0,0.0
7.268,1.504,91.228,0.0,0.0,0.0,533905408.0,315428864.0,700366848.0,2202005504.0,3052.0,1278.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
6.015,2.005,90.977,1.003,0.0,0.0,534319104.0,315437056.0,700071936.0,2201878528.0,4193.0,1636.0,0.0,3.0,783.0,17.0,7.0,0.0,0.0
6.0,2.250,91.500,0.0,0.0,0.250,534683648.0,315437056.0,698183680.0,2203402240.0,4700.0,2206.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
6.015,1.754,92.231,0.0,0.0,0.0,534581248.0,315437056.0,698793984.0,2202894336.0,4394.0,1662.0,0.0,4.0,785.0,19.0,7.0,0.0,0.0
4.271,1.508,93.719,0.503,0.0,0.0,534597632.0,315445248.0,697880576.0,2203783168.0,3592.0,1320.0,0.0,6.0,785.0,19.0,7.0,0.0,0.0
5.473,2.985,91.542,0.0,0.0,0.0,534933504.0,315445248.0,696528896.0,2204798976.0,3958.0,1320.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.750,1.250,94.0,0.0,0.0,0.0,534822912.0,315445248.0,696512512.0,2204925952.0,3617.0,1554.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.779,2.010,91.206,1.005,0.0,0.0,534343680.0,315453440.0,698761216.0,2203148288.0,4046.0,1740.0,0.0,3.0,785.0,19.0,7.0,0.0,0.0
5.237,1.496,93.267,0.0,0.0,0.0,534212608.0,315453440.0,698892288.0,2203148288.0,4264.0,1674.0,0.0,9.0,785.0,19.0,7.0,0.0,0.0
3.500,1.250,94.250,1.0,0.0,0.0,534577152.0,315461632.0,696868864.0,2204798976.0,3709.0,1398.0,0.0,5.0,785.0,19.0,7.0,0.0,0.0
4.250,1.500,94.250,0.0,0.0,0.0,534671360.0,315461632.0,696647680.0,2204925952.0,5523.0,1398.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.523,1.508,93.970,0.0,0.0,0.0,534155264.0,315461632.0,698052608.0,2204037120.0,17187.0,3307.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.013,1.253,93.734,0.0,0.0,0.0,534921216.0,315461632.0,696778752.0,2204545024.0,8484.0,1266.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.261,1.003,93.734,1.003,0.0,0.0,534867968.0,315473920.0,696754176.0,2204610560.0,8284.0,1212.0,0.0,4.0,785.0,19.0,7.0,0.0,0.0
4.261,1.504,93.484,0.752,0.0,0.0,534220800.0,315482112.0,697901056.0,2204102656.0,4631.0,1740.0,0.0,5.0,785.0,19.0,7.0,0.0,0.0
4.750,1.250,94.0,0.0,0.0,0.0,534204416.0,315482112.0,697917440.0,2204102656.0,3374.0,1212.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.750,1.250,94.0,0.0,0.0,0.0,534921216.0,315482112.0,696565760.0,2204737536.0,3784.0,1530.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.486,1.496,93.017,0.0,0.0,0.0,533975040.0,315482112.0,697860096.0,2204389376.0,3678.0,1542.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
3.509,1.504,94.987,0.0,0.0,0.0,534663168.0,315482112.0,696537088.0,2205024256.0,3014.0,1134.0,0.0,1.0,785.0,19.0,7.0,0.0,0.0
6.219,1.990,90.796,0.995,0.0,0.0,535113728.0,315498496.0,696578048.0,2204516352.0,4348.0,1896.0,0.0,11.0,785.0,19.0,7.0,0.0,0.0
5.514,1.504,92.982,0.0,0.0,0.0,534827008.0,315498496.0,697008128.0,2204372992.0,2798.0,1134.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.271,1.508,94.221,0.0,0.0,0.0,534810624.0,315498496.0,698548224.0,2202849280.0,6517.0,3120.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.250,1.250,94.500,0.0,0.0,0.0,534700032.0,315498496.0,698531840.0,2202976256.0,3862.0,1776.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.0,1.500,92.500,1.0,0.0,0.0,535420928.0,315506688.0,697913344.0,2202865664.0,4652.0,2058.0,0.0,6.0,785.0,19.0,7.0,0.0,0.0
4.500,1.500,93.250,0.750,0.0,0.0,535322624.0,315514880.0,696606720.0,2204262400.0,3228.0,1266.0,0.0,5.0,785.0,19.0,7.0,0.0,0.0
4.250,1.750,93.500,0.500,0.0,0.0,535498752.0,315523072.0,696549376.0,2204135424.0,4158.0,1938.0,0.0,3.0,785.0,19.0,7.0,0.0,0.0
4.020,1.256,94.724,0.0,0.0,0.0,535502848.0,315523072.0,696553472.0,2204127232.0,4315.0,1848.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.500,1.250,94.250,0.0,0.0,0.0,535498752.0,315523072.0,696557568.0,2204127232.0,3548.0,1344.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.762,1.253,93.985,0.0,0.0,0.0,535465984.0,315523072.0,696557568.0,2204160000.0,4136.0,1926.0,0.0,1.0,785.0,19.0,7.0,0.0,0.0
5.013,1.003,93.233,0.752,0.0,0.0,535457792.0,315531264.0,696557568.0,2204160000.0,3524.0,1500.0,0.0,9.0,785.0,19.0,7.0,0.0,0.0
4.988,1.496,93.516,0.0,0.0,0.0,535453696.0,315531264.0,696561664.0,2204160000.0,4737.0,1938.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
6.266,1.754,91.228,0.752,0.0,0.0,533684224.0,315539456.0,698068992.0,2204413952.0,6106.0,2720.0,0.0,3.0,784.0,18.0,7.0,0.0,0.0
5.528,1.256,93.216,0.0,0.0,0.0,533651456.0,315539456.0,698150912.0,2204364800.0,4629.0,2160.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
4.261,1.504,94.236,0.0,0.0,0.0,533942272.0,315539456.0,698122240.0,2204102656.0,4378.0,1794.0,0.0,1.0,785.0,19.0,7.0,0.0,0.0
5.528,1.508,92.211,0.754,0.0,0.0,534802432.0,315547648.0,697888768.0,2203467776.0,4654.0,2004.0,0.0,5.0,785.0,19.0,7.0,0.0,0.0
5.500,1.500,93.0,0.0,0.0,0.0,533950464.0,315547648.0,697884672.0,2204323840.0,4702.0,2058.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.263,1.754,92.982,0.0,0.0,0.0,533975040.0,315547648.0,697860096.0,2204323840.0,5123.0,2370.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
6.0,1.750,92.0,0.250,0.0,0.0,533745664.0,315555840.0,698208256.0,2204196864.0,3790.0,1662.0,0.0,2.0,785.0,19.0,7.0,0.0,0.0
11.0,2.750,86.250,0.0,0.0,0.0,534126592.0,315555840.0,709255168.0,2192769024.0,3888.0,1716.0,0.0,4.0,785.0,19.0,7.0,0.0,0.0
10.250,2.500,86.250,1.0,0.0,0.0,534720512.0,315564032.0,708018176.0,2193403904.0,4954.0,2274.0,0.0,7.0,785.0,19.0,7.0,0.0,0.0
7.519,1.253,91.228,0.0,0.0,0.0,535011328.0,315564032.0,694775808.0,2206355456.0,4388.0,1980.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.276,1.005,93.719,0.0,0.0,0.0,535531520.0,315564032.0,694382592.0,2206228480.0,6268.0,2774.0,0.0,0.0,784.0,18.0,7.0,0.0,0.0
6.750,1.250,92.0,0.0,0.0,0.0,535515136.0,315564032.0,694398976.0,2206228480.0,5357.0,2202.0,0.0,0.0,785.0,19.0,7.0,0.0,0.0
5.793,1.259,91.688,1.259,0.0,0.0,535240704.0,315572224.0,694792192.0,2206101504.0,4154.0,1860.0,2.0,7.0,785.0,19.0,7.0,0.0,0.0
10.025,1.754,87.469,0.752,0.0,0.0,535613440.0,315580416.0,697229312.0,2203283456.0,4576.0,2054.0,1.0,4.0,786.0,19.0,8.0,0.0,0.0
6.030,1.256,92.714,0.0,0.0,0.0,535941120.0,315580416.0,697028608.0,2203156480.0,4974.0,2214.0,0.0,0.0,786.0,19.0,8.0,0.0,0.0
7.500,1.250,91.250,0.0,0.0,0.0,535715840.0,315580416.0,698650624.0,2201759744.0,5070.0,2360.0,2.0,0.0,787.0,19.0,9.0,0.0,0.0
5.500,1.500,93.0,0.0,0.0,0.0,536096768.0,315580416.0,697507840.0,2202521600.0,5414.0,2214.0,0.0,0.0,787.0,19.0,9.0,0.0,0.0
10.0,3.0,87.0,0.0,0.0,0.0,535977984.0,315580416.0,694833152.0,2205315072.0,5072.0,2058.0,0.0,1.0,787.0,19.0,9.0,0.0,0.0
7.731,1.746,88.778,1.496,0.0,0.249,536588288.0,315604992.0,704610304.0,2194903040.0,5705.0,2522.0,0.0,11.0,786.0,19.0,8.0,0.0,0.0
10.0,2.250,87.750,0.0,0.0,0.0,536707072.0,315604992.0,704618496.0,2194776064.0,4908.0,1914.0,0.0,0.0,786.0,19.0,8.0,0.0,0.0
6.250,1.500,92.250,0.0,0.0,0.0,536584192.0,315604992.0,696995840.0,2202521600.0,7755.0,3542.0,0.0,0.0,786.0,20.0,7.0,0.0,0.0
9.023,2.506,88.471,0.0,0.0,0.0,536367104.0,315604992.0,698736640.0,2200997888.0,4996.0,3295.0,0.0,0.0,788.0,21.0,8.0,0.0,0.0
16.040,3.258,80.201,0.501,0.0,0.0,537759744.0,315604992.0,723136512.0,2175205376.0,68244.0,7864.0,22.0,2.0,792.0,24.0,9.0,0.0,0.0
